index,movieId,title,genres,year
22492,107541,as cool as i am,comedy drama,2013
22493,107543,false trail (jägarna 2),crime mystery thriller,2011
22496,107551,snow beast ,drama sci-fi thriller,2011
22498,107557,fun size,comedy,2012
22499,107559,am ende eiens viel zu kurzen tages (death of a superhero),animation drama,2011
22500,107561,someone like him (einer wie bruno),comedy drama,2011
22501,107563,"princess for christmas, a",children comedy,2011
22502,107565,"fuck you, goethe (fack ju göhte)",comedy,2013
22503,107567,kaksi kotia (dagmamman),drama,2013
22508,107579,gasht-e ershad,comedy crime drama romance,2012
22509,107581,no where no one (hich koja hich kas),drama romance,2013
22511,107589,bad fucking,comedy,2013
22512,107591,open up to me (kerron sinulle kaiken),drama,2013
22513,107595,"fly away (bis zum horizont, dann links!)",comedy,2012
22514,107601,das leben ist nichts für feiglinge,drama,2012
22515,107603,heiter bis wolkig,comedy drama romance,2012
22517,107612,wnuf halloween special,comedy horror,2013
22518,107614,white reindeer,comedy drama,2013
22519,107617,red obession,documentary,2013
22520,107619,"snow on the pines, the",drama romance,2013
22521,107621,"wooden bridge, the",drama romance,2012
22522,107623,"2013 rock and roll hall of fame induction ceremony, the",documentary musical,2013
22523,107625,gorko!,comedy,2013
22524,107627,"physician, the",adventure drama,2013
22528,107636,springsteen & i,documentary,2013
22531,107643,here without me (inja bedoone man),drama film-noir mystery romance,2011
22532,107645,"dinner, the (diner, het)",drama thriller,2013
22534,107649,borgman,thriller,2013
22535,107651,solo  ,mystery thriller,2013
22541,107667,"guide, the (o xenagos)",drama,2011
22542,107669,our little differences (die feinen unterschiede),drama,2012
22543,107671,boy eating the bird's food (to agori troei to fagito tou pouliou),drama,2012
22545,107675,vendetta,action crime,2013
22546,107677,"human race, the",action horror sci-fi,2013
22548,107684,smiley,horror,2012
22552,107692,"hijack that went south, the (kaappari)",action comedy crime,2013
22553,107696,i am not a hipster,drama,2012
22555,107700,i am divine,documentary,2013
22556,107702,grudge match,comedy,2013
22557,107704,justin bieber's believe,documentary,2013
22559,107710,marvin hamlisch: what he did for love,documentary musical,2013
22561,107716,"citizen, the",drama,2012
22567,107735,american addict,documentary,2012
22568,107737,bounty killer,action sci-fi thriller,2013
22570,107743,"class of 92, the",documentary,2013
22571,107745,12 rounds 2: reloaded,action adventure thriller,2013
22574,107754,soundbreaker ,documentary,2012
22575,107756,a.c.o.d.,comedy,2013
22576,107758,ass backwards,comedy,2013
22580,107769,paranormal activity: the marked ones,horror thriller,2014
22581,107771,only lovers left alive,drama horror romance,2013
22603,107881,greenwich village: music that defined a generation ,documentary,2012
22604,107883,the lunchbox,drama romance,2013
22605,107885,kauwboy,drama,2012
22612,107906,lost in siberia (ausgerechnet sibirien),comedy drama,2012
22613,107910,i know that voice,documentary,2013
22616,107916,yves saint laurent,drama romance,2014
22620,107945,bad karma,thriller,2012
22622,107949,"invisible woman, the",drama romance,2013
22623,107951,hunting elephants,comedy crime,2013
22624,107953,dragon ball z: battle of gods,action animation fantasy imax,2013
22625,107955,"snitch cartel, the (el cartel de los sapos)",crime drama,2011
22626,107958,foosball (metegol),adventure animation romance,2013
22627,107960,dirty movie,comedy,2011
22628,107962,freezer,action thriller,2014
22632,107970,love and sex under nazi occupation (amour et sexe sous l'occupation) ,documentary,2011
22636,107978,"like father, like son (soshite chichi ni naru)",drama,2013
22637,107980,"railway man, the",drama,2013
22638,107982,sand sharks,comedy horror sci-fi thriller,2011
22640,107987,diana,drama romance,2013
22641,107990,"we and the i, the",drama,2012
22642,107997,we are what we are,drama horror mystery thriller,2013
22651,108016,resistance,drama thriller war,2011
22652,108041,"me, myself and mum (les garçons et guillaume, à table!)",comedy,2013
22653,108043,milius,documentary,2013
22658,108054,"geographer drank his globe away, the (geograf globus propil)",drama,2013
22659,108056,pokémon origins,adventure animation,2013
22665,108076,"other shore, the",adventure documentary,2013
22666,108078,chinese puzzle (casse-tête chinois),comedy romance,2013
22667,108085,+1,sci-fi thriller,2013
22668,108088,monica z,drama,2013
22674,108120,"turtle's tale 2: sammy's escape from paradise, a (sammy's avonturen 2) (sammy's adventures 2)",adventure animation children,2012
22676,108127,dragon crusaders,action adventure fantasy,2011
22678,108132,rhino season (fasle kargadan) ,drama fantasy film-noir mystery romance war,2012
22682,108141,creep van,horror,2012
22683,108143,cutie and the boxer,documentary,2013
22684,108146,rise of the zombies,action horror thriller,2012
22685,108149,at berkeley,documentary,2013
22687,108153,travelling salesman,drama mystery sci-fi thriller,2012
22688,108156,ride along,action comedy,2014
22690,108160,breakaway (speedy singhs),comedy drama,2011
22692,108188,jack ryan: shadow recruit,action drama thriller imax,2014
22693,108190,divergent,adventure romance sci-fi imax,2014
22697,108200,reasonable doubt,crime thriller,2014
22699,108209,18 years old and rising (j'aime regarder les filles),comedy,2011
22700,108212,saint laurent,drama romance,2014
22702,108216,cargo,action drama fantasy horror,2013
22704,108220,"square, the (al midan)",documentary,2013
22705,108237,houba! on the trail of the marsupilami (sur la piste du marsupilami),adventure children comedy imax,2012
22708,108243,devil's due,horror,2014
22709,108246,nicht mein tag,action comedy crime,2014
22710,108248,into the mind,documentary,2013
22717,108267,l'antisémite,comedy,2012
22719,108280,black rock,horror thriller,2012
22722,108287,holiday spin,drama romance,2012
22728,108318,"single shot, a",crime drama film-noir thriller,2013
22737,108401,husk,horror thriller,2011
22743,108422,2 + 2 (dos más dos),comedy,2012
22744,108425,hello herman,drama,2012
22746,108445,concussion,drama,2013
22749,108468,decoding annie parker,drama,2013
22754,108488,whitewash,drama,2013
22758,108497,blood runs cold,horror,2011
22760,108501,justice league: war,action adventure animation fantasy sci-fi,2014
22762,108506,dark touch,horror,2013
22763,108508,mother of george,drama,2013
22764,108510,of snails and men (despre oameni si melci),comedy,2012
22765,108512,cousinhood (primos),comedy,2011
22766,108514,yeh jawaani hai deewani,comedy drama musical romance,2013
22767,108516,visitors,documentary,2013
22772,108527,catastroika,documentary,2012
22775,108534,easy money 2 (snabba cash ii),action crime drama,2012
22776,108536,medora,documentary,2013
22778,108540,ernest & célestine (ernest et célestine),adventure animation children comedy drama romance,2012
22786,108569,"monkey's paw, the",horror thriller,2013
22787,108571,mitt,documentary,2014
22788,108575,dear mr. watterson,documentary,2013
22798,108599,"banshee chapter, the",horror thriller,2013
22799,108601,drift,drama,2013
22801,108647,it boy (20 ans d'écart),comedy romance,2013
22802,108649,"redemption of general butt naked, the",documentary drama,2011
22805,108660,deceptive practice: the mysteries and mentors of ricky jay,documentary,2012
22807,108667,les feux arctiques (arktiset tulet),documentary drama,2011
22812,108689,"i, frankenstein",action fantasy sci-fi imax,2014
22820,108715,better living through chemistry,comedy drama,2014
22822,108727,nymphomaniac: volume i,drama,2013
22823,108729,enemy,mystery thriller,2013
22824,108745,battleground (skeleton lake),action horror thriller,2012
22827,108754,xingu ,adventure drama,2012
22830,108760,big bad wolves,crime thriller,2013
22831,108764,"strange little cat, the (das merkwürdige kätzchen)",comedy drama,2013
22837,108778,stranger by the lake (l'inconnu du lac),drama romance,2013
22838,108780,labor day,drama romance,2013
22839,108787,tom at the farm (tom à la ferme),drama,2013
22840,108789,beyond the walls (hors les murs),drama,2012
22841,108791,"noordzee, texas (north sea texas)",drama,2011
22843,108797,flowers in the attic,drama mystery thriller,2014
22853,108825,"young and prodigious t.s. spivet, the (l'extravagant voyage du jeune et prodigieux t.s. spivet)",adventure children drama,2013
22854,108844,bboy for life,adventure crime documentary drama,2012
22860,108864,"prey, the (la proie)",action crime thriller,2011
22862,108869,scorned,thriller,2013
22865,108875,harvest (stadt land fluss),drama romance,2011
22866,108877,"soul of bread, the (ai de mian bao hun)",comedy romance,2012
22867,108879,teen beach movie,children musical,2013
22869,108885,asier eta biok,documentary,2013
22874,108899,gloria,comedy drama,2013
22879,108928,"monuments men, the",action drama war,2014
22880,108930,just like a woman,drama,2012
22881,108932,the lego movie,action adventure animation children comedy fantasy,2014
22884,108938,aliyah (alyah) ,drama,2012
22885,108940,"road, the",crime drama horror thriller,2011
22887,108945,robocop,action crime sci-fi imax,2014
22889,108949,"art of the steal, the",crime,2013
22891,108953,crave ,drama thriller,2012
22895,108981,nymphomaniac: volume ii,drama mystery,2013
22896,108983,la luna,animation,2011
22897,108987,"place in the sun, a (en plats i solen)",crime drama thriller,2012
22900,108997,between us,drama,2012
22903,109004,loputon gehennan liekki,documentary,2011
22910,109021,beyoncé: life is but a dream,documentary,2013
22911,109023,beyond,thriller,2012
22912,109027,eyjafjallajökull,comedy,2013
22913,109030,métastases,comedy,2012
22916,109038,schooled: the price of college sports ,documentary,2013
22917,109042,knights of badassdom,adventure comedy fantasy,2013
22923,109064,"trials of muhammad ali, the",documentary,2013
22924,109066,you ain't seen nothin' yet (vous n'avez encore rien vu),drama,2012
22926,109072,sabotage,action crime drama,2014
22927,109074,"four, the (si da ming bu)",action crime fantasy,2012
22928,109076,hallåhallå,comedy,2014
22929,109093,don 2,action crime mystery romance thriller,2011
22932,109102,"little brother, big trouble: a christmas adventure (niko 2: lentäjäveljekset)",adventure animation children comedy,2012
22937,109153,ray harryhausen: special effects titan,documentary,2011
22938,109155,that guy... who was in that thing,documentary,2012
22939,109157,"long way down, a",comedy drama,2014
22940,109159,"three brothers 2, the (les trois frères, le retour)",comedy,2014
22941,109161,venus in fur (la vénus à la fourrure),drama,2013
22943,109173,storm rider,drama,2013
22944,109177,don't go breaking my heart (daan gyun naam yu),romance,2011
22946,109181,adult world,comedy,2013
22947,109183,date and switch,comedy,2014
22949,109187,"zero theorem, the",drama fantasy sci-fi,2013
22950,109189,endless love,drama romance,2014
22951,109191,winter's tale,drama fantasy mystery,2014
22953,109195,cavemen,comedy romance,2013
22954,109197,"station, the (blutgletscher)",horror,2013
22955,109199,"theatre bizarre, the",horror,2011
22961,109226,attila,action horror thriller,2013
22966,109239,women in love,drama,2011
22967,109241,on the other side of the tracks (de l'autre côté du périph),action comedy crime,2012
22968,109243,joe,drama,2013
22976,109269,big easy express,documentary musical,2012
22979,109280,"summit, the",documentary,2012
22980,109282,glow: the story of the gorgeous ladies of wrestling,documentary,2012
22981,109284,this american journey,documentary,2013
22984,109295,cold comes the night,crime drama thriller,2013
22987,109317,someone marry barry,comedy,2014
22989,109321,"painting, the (tableau, le)",animation,2011
22990,109323,are all men pedophiles,documentary,2013
22998,109359,gerontophilia,comedy romance,2013
22999,109362,mystery (fu cheng mi shi),crime mystery thriller,2012
23001,109366,11.6,crime drama,2013
23002,109368,nightmare factory,documentary,2011
23004,109372,about last night,comedy romance,2014
23005,109374,"grand budapest hotel, the",comedy drama,2014
23006,109376,cuban fury,comedy,2014
23007,109379,life of a king,drama,2013
23009,109383,"oversimplification of her beauty, an",animation comedy drama romance,2012
23010,109385,informant,documentary,2012
23011,109388,all the light in the sky,drama,2012
23012,109390,"black coal, thin ice (bai ri yan huo)",crime drama mystery thriller,2014
23013,109392,blind massage (tui na),drama,2014
23014,109397,jamesy boy,crime drama,2014
23015,109399,jailbait,crime drama thriller,2014
23021,109430,happy end,drama,2011
23023,109436,"almost man, the (mer eller mindre mann)",comedy drama,2012
23025,109444,"education of mohammad hussein, the",documentary,2013
23029,109452,omar,drama romance,2013
23030,109455,highway ,crime drama romance,2014
23031,109457,when pigs have wings,comedy,2011
23033,109461,supercondriaque,comedy,2014
23034,109463,7 boxes,thriller,2012
23035,109468,prêt à tout,comedy,2014
23036,109470,"brats, the (les gamins)",comedy,2013
23037,109472,grand piano,mystery thriller,2013
23042,109483,that awkward moment,comedy romance,2014
